fire_co_num,fire_bn,fire_co_type,fire_div,company_name,response_times,incident_count,date
279,32,E,11,Engine 279,391.030303030303,33,2019-4
127,50,L,13,Ladder 127,322.5,44,2019-4
239,48,E,11,Engine 239,247.1578947368421,38,2019-4
226,31,E,11,Engine 226,274.62068965517244,58,2019-4
26,12,L,3,Ladder 26,344.34507042253523,142,2019-4
86,22,L,8,Ladder 86,412.3529411764706,17,2019-4
8,22,Q,8,Squad 8,374.0689655172414,29,2019-4
1,48,Q,11,Squad 1,251.12,25,2019-4
82,23,L,8,Ladder 82,295.0967741935484,31,2019-4
154,49,L,14,Ladder 154,318.3333333333333,78,2019-4
251,53,E,14,Engine 251,375.3809523809524,42,2019-4
292,46,E,14,Engine 292,339.86,50,2019-4
162,53,L,14,Ladder 162,343.96,25,2019-4
116,45,L,14,Ladder 116,357.35897435897436,39,2019-4
163,49,L,14,Ladder 163,347.34722222222223,72,2019-4
172,42,L,8,Ladder 172,216.0,10,2019-4
234,38,E,15,Engine 234,286.68888888888887,90,2019-4
288,46,Q,14,Squad 288,334.64,25,2019-4
128,45,L,14,Ladder 128,353.05405405405406,37,2019-4
168,42,L,8,Ladder 168,281.25,4,2019-4
259,45,E,14,Engine 259,330.04761904761904,21,2019-4
289,46,E,14,Engine 289,315.27777777777777,54,2019-4
76,11,E,3,Engine 76,311.99074074074076,108,2019-4
1,7,E,1,Engine 1,385.45,20,2019-4
24,7,L,1,Ladder 24,418.89473684210526,19,2019-4
91,12,E,3,Engine 91,326.2903225806452,124,2019-4
63,15,E,7,Engine 63,359.2682926829268,41,2019-4
317,54,E,13,Engine 317,293.27450980392155,51,2019-4
150,54,L,13,Ladder 150,326.18333333333334,60,2019-4
21,7,L,1,Ladder 21,384.0,7,2019-4
34,7,E,1,Engine 34,360.1666666666667,12,2019-4
54,9,E,3,Engine 54,300.72222222222223,18,2019-4
4,1,E,1,Engine 4,320.3225806451613,31,2019-4
13,10,L,3,Ladder 13,424.3333333333333,69,2019-4
35,12,E,3,Engine 35,385.3181818181818,132,2019-4
104,35,L,11,Ladder 104,268.5652173913044,46,2019-4
114,40,L,8,Ladder 114,311.9491525423729,59,2019-4
45,13,L,7,Ladder 45,291.4639175257732,97,2019-4
168,23,E,8,Engine 168,323.0,6,2019-4
280,38,E,15,Engine 280,274.7204301075269,93,2019-4
84,23,L,8,Ladder 84,378.1,10,2019-4
90,20,E,7,Engine 90,318.48387096774195,31,2019-4
320,53,E,14,Engine 320,368.05,40,2019-4
262,49,E,14,Engine 262,451.8395061728395,81,2019-4
324,46,E,14,Engine 324,323.1875,80,2019-4
151,50,L,13,Ladder 151,310.1014492753623,69,2019-4
42,26,L,6,Ladder 42,311.3225806451613,31,2019-4
153,21,E,8,Engine 153,241.3684210526316,95,2019-4
158,22,E,8,Engine 158,329.0425531914894,47,2019-4
166,22,E,8,Engine 166,270.96078431372547,51,2019-4
2,8,L,3,Ladder 2,340.54545454545456,22,2019-4
96,3,E,6,Engine 96,333.5882352941176,51,2019-4
24,2,E,1,Engine 24,312.1044776119403,67,2019-4
8,2,L,1,Ladder 8,349.55555555555554,45,2019-4
54,3,L,6,Ladder 54,362.4673913043478,92,2019-4
146,35,L,11,Ladder 146,334.6829268292683,41,2019-4
78,21,L,8,Ladder 78,299.05882352941177,17,2019-4
21,8,E,3,Engine 21,392.1666666666667,30,2019-4
7,8,L,3,Ladder 7,327.90909090909093,33,2019-4
165,54,L,13,Ladder 165,363.6470588235294,34,2019-4
306,53,E,14,Engine 306,331.1363636363636,44,2019-4
297,52,E,14,Engine 297,378.3333333333333,18,2019-4
37,11,E,3,Engine 37,292.0272727272727,110,2019-4
80,16,E,6,Engine 80,307.2439024390244,82,2019-4
307,49,E,14,Engine 307,320.625,40,2019-4
117,49,L,14,Ladder 117,391.45652173913044,46,2019-4
47,11,E,3,Engine 47,280.5045871559633,109,2019-4
161,21,E,8,Engine 161,249.88,25,2019-4
243,42,E,8,Engine 243,273.8125,16,2019-4
149,42,L,8,Ladder 149,296.0,17,2019-4
105,57,L,11,Ladder 105,230.9777777777778,45,2019-4
81,21,L,8,Ladder 81,291.79411764705884,34,2019-4
242,42,E,8,Engine 242,266.90909090909093,33,2019-4
32,27,L,7,Ladder 32,447.125,40,2019-4
51,15,L,7,Ladder 51,392.9846153846154,65,2019-4
161,43,L,8,Ladder 161,347.64285714285717,28,2019-4
316,49,E,14,Engine 316,304.07547169811323,53,2019-4
61,15,L,7,Ladder 61,313.22222222222223,27,2019-4
49,17,L,6,Ladder 49,320.475,40,2019-4
59,19,L,7,Ladder 59,418.49056603773585,53,2019-4
241,40,E,8,Engine 241,252.125,24,2019-4
205,32,E,11,Engine 205,281.22857142857146,35,2019-4
224,32,E,11,Engine 224,343.8510638297872,47,2019-4
110,31,L,11,Ladder 110,308.1111111111111,54,2019-4
109,40,L,8,Ladder 109,296.1363636363636,22,2019-4
221,35,E,11,Engine 221,279.5777777777778,45,2019-4
314,54,E,13,Engine 314,407.3421052631579,38,2019-4
50,26,E,6,Engine 50,383.02298850574715,87,2019-4
19,26,L,6,Ladder 19,324.2564102564103,39,2019-4
290,39,E,15,Engine 290,296.109756097561,82,2019-4
260,45,E,14,Engine 260,381.1630434782609,92,2019-4
162,23,E,8,Engine 162,332.03225806451616,31,2019-4
165,23,E,8,Engine 165,385.1212121212121,33,2019-4
106,28,L,11,Ladder 106,274.25,56,2019-4
312,49,E,14,Engine 312,326.3636363636364,66,2019-4
137,47,L,13,Ladder 137,229.85714285714286,14,2019-4
265,47,E,13,Engine 265,256.2830188679245,53,2019-4
121,47,L,13,Ladder 121,329.82456140350877,57,2019-4
329,47,E,13,Engine 329,322.52941176470586,17,2019-4
66,15,E,7,Engine 66,329.7831325301205,83,2019-4
169,43,L,8,Ladder 169,314.97058823529414,34,2019-4
323,58,E,15,Engine 323,267.7142857142857,21,2019-4
101,32,L,11,Ladder 101,294.7105263157895,38,2019-4
166,43,L,8,Ladder 166,292.67857142857144,28,2019-4
331,51,E,13,Engine 331,343.77777777777777,18,2019-4
37,27,L,7,Ladder 37,366.1186440677966,59,2019-4
309,33,E,15,Engine 309,275.56666666666666,30,2019-4
321,33,E,15,Engine 321,358.0,23,2019-4
126,50,L,13,Ladder 126,257.3225806451613,62,2019-4
202,32,E,11,Engine 202,339.5833333333333,12,2019-4
107,39,L,15,Ladder 107,276.34513274336285,113,2019-4
233,44,E,15,Engine 233,241.16129032258064,31,2019-4
85,23,L,8,Ladder 85,295.9117647058824,34,2019-4
305,50,E,13,Engine 305,362.30434782608694,46,2019-4
319,46,E,14,Engine 319,357.84375,32,2019-4
301,54,E,13,Engine 301,276.4,35,2019-4
326,53,E,14,Engine 326,413.7142857142857,14,2019-4
82,26,E,6,Engine 82,374.0232558139535,43,2019-4
58,18,L,7,Ladder 58,299.5686274509804,51,2019-4
72,20,E,7,Engine 72,375.1186440677966,59,2019-4
52,27,E,7,Engine 52,377.1224489795918,49,2019-4
315,50,E,13,Engine 315,316.969696969697,66,2019-4
144,52,L,14,Ladder 144,373.462962962963,54,2019-4
295,52,E,14,Engine 295,331.53061224489795,49,2019-4
130,52,L,14,Ladder 130,353.0,16,2019-4
81,19,E,7,Engine 81,356.2957746478873,71,2019-4
284,42,E,8,Engine 284,239.77777777777777,27,2019-4
299,52,E,14,Engine 299,353.51063829787233,47,2019-4
129,52,L,14,Ladder 129,466.45454545454544,11,2019-4
89,20,E,7,Engine 89,380.8888888888889,18,2019-4
16,10,L,3,Ladder 16,381.17391304347825,69,2019-4
102,57,L,11,Ladder 102,260.09923664122135,131,2019-4
155,21,E,8,Engine 155,246.17021276595744,47,2019-4
22,10,E,3,Engine 22,368.27868852459017,61,2019-4
131,32,L,11,Ladder 131,256.1111111111111,27,2019-4
84,13,E,7,Engine 84,329.4390243902439,82,2019-4
245,43,E,8,Engine 245,276.0888888888889,45,2019-4
318,43,E,8,Engine 318,281.5882352941176,17,2019-4
157,22,E,8,Engine 157,255.20833333333334,24,2019-4
80,22,L,8,Ladder 80,263.94594594594594,37,2019-4
163,22,E,8,Engine 163,409.6666666666667,24,2019-4
79,22,L,8,Ladder 79,247.84745762711864,59,2019-4
293,51,E,13,Engine 293,396.0,11,2019-4
95,13,E,7,Engine 95,314.76666666666665,60,2019-4
83,22,L,8,Ladder 83,327.6730769230769,52,2019-4
39,10,E,3,Engine 39,346.41379310344826,87,2019-4
8,8,E,3,Engine 8,471.0,7,2019-4
152,21,E,8,Engine 152,260.44117647058823,34,2019-4
236,39,E,15,Engine 236,308.5416666666667,48,2019-4
44,10,E,3,Engine 44,346.4871794871795,78,2019-4
64,3,E,6,Engine 64,353.1290322580645,31,2019-4
50,20,L,7,Ladder 50,300.6666666666667,12,2019-4
125,50,L,13,Ladder 125,298.04,75,2019-4
34,13,L,7,Ladder 34,349.6595744680851,47,2019-4
152,52,L,14,Ladder 152,343.258064516129,62,2019-4
26,7,E,1,Engine 26,405.3333333333333,9,2019-4
4,9,L,3,Ladder 4,346.7916666666667,24,2019-4
287,46,E,14,Engine 287,299.79545454545456,44,2019-4
93,13,E,7,Engine 93,362.65384615384613,52,2019-4
36,13,L,7,Ladder 36,318.4782608695652,69,2019-4
23,16,L,6,Ladder 23,328.58181818181816,55,2019-4
9,6,L,1,Ladder 9,270.1,60,2019-4
69,16,E,6,Engine 69,382.2913907284768,151,2019-4
28,16,L,6,Ladder 28,335.44444444444446,27,2019-4
230,57,E,11,Engine 230,289.55405405405406,74,2019-4
286,51,E,13,Engine 286,290.36507936507934,63,2019-4
175,44,L,15,Ladder 175,245.5,50,2019-4
28,4,E,1,Engine 28,323.44166666666666,120,2019-4
136,46,L,14,Ladder 136,367.6470588235294,34,2019-4
40,9,E,3,Engine 40,353.04761904761904,21,2019-4
35,9,L,3,Ladder 35,336.6190476190476,84,2019-4
201,40,E,8,Engine 201,230.66666666666666,36,2019-4
247,40,E,8,Engine 247,290.525,40,2019-4
46,19,L,7,Ladder 46,317.3611111111111,72,2019-4
52,27,L,7,Ladder 52,399.25,32,2019-4
173,51,L,13,Ladder 173,271.85714285714283,28,2019-4
151,23,E,8,Engine 151,342.72222222222223,18,2019-4
17,14,L,6,Ladder 17,284.10869565217394,92,2019-4
264,47,E,13,Engine 264,325.36507936507934,63,2019-4
97,15,E,7,Engine 97,367.27777777777777,18,2019-4
61,20,Q,7,Squad 61,358.25,8,2019-4
87,23,L,8,Ladder 87,375.0740740740741,27,2019-4
266,47,E,13,Engine 266,315.0,16,2019-4
156,22,E,8,Engine 156,314.2826086956522,46,2019-4
71,14,E,6,Engine 71,319.35135135135135,74,2019-4
268,47,E,13,Engine 268,331.6857142857143,35,2019-4
16,8,E,3,Engine 16,346.8,35,2019-4
5,6,E,1,Engine 5,308.17391304347825,23,2019-4
164,23,E,8,Engine 164,342.0,18,2019-4
167,23,E,8,Engine 167,284.2162162162162,37,2019-4
45,18,E,7,Engine 45,322.05263157894734,38,2019-4
38,18,L,7,Ladder 38,295.72222222222223,54,2019-4
6,1,E,1,Engine 6,340.6530612244898,49,2019-4
160,21,E,8,Engine 160,306.74418604651163,43,2019-4
77,21,L,8,Ladder 77,231.4,35,2019-4
53,10,E,3,Engine 53,337.9145299145299,117,2019-4
43,10,L,3,Ladder 43,348.7818181818182,110,2019-4
302,54,E,13,Engine 302,314.390243902439,41,2019-4
155,54,L,13,Ladder 155,354.13793103448273,58,2019-4
94,3,E,6,Engine 94,363.4117647058824,34,2019-4
48,3,L,6,Ladder 48,352.94444444444446,18,2019-4
10,1,E,1,Engine 10,338.9130434782609,23,2019-5
14,6,E,1,Engine 14,338.6842105263158,19,2019-5
15,4,E,1,Engine 15,314.7153284671533,137,2019-5
159,21,E,8,Engine 159,323.28205128205127,39,2019-5
206,28,E,11,Engine 206,264.46666666666664,15,2019-5
211,31,E,11,Engine 211,262.6296296296296,54,2019-5
214,37,E,15,Engine 214,204.25,40,2019-5
216,35,E,11,Engine 216,285.85714285714283,56,2019-5
217,57,E,11,Engine 217,253.0,68,2019-5
218,28,E,11,Engine 218,288.35,20,2019-5
219,57,E,11,Engine 219,261.92,75,2019-5
220,48,E,11,Engine 220,298.1951219512195,41,2019-5
222,37,E,15,Engine 222,249.02272727272728,88,2019-5
225,39,E,15,Engine 225,339.9887640449438,89,2019-5
227,44,E,15,Engine 227,268.8181818181818,33,2019-5
235,57,E,11,Engine 235,196.45901639344262,61,2019-5
228,40,E,8,Engine 228,260.8157894736842,38,2019-5
229,35,E,11,Engine 229,283.0,26,2019-5
23,9,E,3,Engine 23,374.0833333333333,36,2019-5
231,44,E,15,Engine 231,293.0530303030303,132,2019-5
237,28,E,11,Engine 237,255.04347826086956,23,2019-5
238,28,E,11,Engine 238,272.71875,32,2019-5
240,48,E,11,Engine 240,305.54716981132077,53,2019-5
246,43,E,8,Engine 246,306.5,38,2019-5
248,41,E,15,Engine 248,265.52542372881356,59,2019-5
249,38,E,15,Engine 249,313.4078947368421,76,2019-5
253,43,E,8,Engine 253,319.77777777777777,9,2019-5
257,58,E,15,Engine 257,295.7241379310345,58,2019-5
277,37,E,15,Engine 277,235.6086956521739,23,2019-5
258,45,E,14,Engine 258,385.48,100,2019-5
271,28,E,11,Engine 271,202.1,40,2019-5
273,52,E,14,Engine 273,300.31111111111113,45,2019-5
275,50,E,13,Engine 275,298.96,75,2019-5
282,48,E,11,Engine 282,282.63793103448273,58,2019-5
283,58,E,15,Engine 283,298.6393442622951,61,2019-5
285,51,E,13,Engine 285,276.7307692307692,26,2019-5
291,45,E,14,Engine 291,308.4651162790698,43,2019-5
294,51,E,13,Engine 294,334.52941176470586,17,2019-5
42,19,E,7,Engine 42,357.32758620689657,58,2019-5
298,50,E,13,Engine 298,299.9818181818182,55,2019-5
304,53,E,14,Engine 304,315.76,50,2019-5
308,51,E,13,Engine 308,301.70588235294116,17,2019-5
310,58,E,15,Engine 310,289.72131147540983,61,2019-5
311,54,E,13,Engine 311,312.26,50,2019-5
325,49,E,14,Engine 325,315.57142857142856,42,2019-5
332,44,E,15,Engine 332,289.3414634146341,41,2019-5
38,15,E,7,Engine 38,303.20512820512823,39,2019-5
113,38,L,15,Ladder 113,314.1081081081081,111,2019-5
43,19,E,7,Engine 43,313.0,55,2019-5
46,17,E,6,Engine 46,313.6060606060606,33,2019-5
48,18,E,7,Engine 48,311.6263736263736,91,2019-5
55,2,E,1,Engine 55,291.3170731707317,82,2019-5
115,45,L,14,Ladder 115,338.0,56,2019-5
59,16,E,6,Engine 59,320.6238532110092,109,2019-5
60,14,E,6,Engine 60,349.04,100,2019-5
62,27,E,7,Engine 62,322.8709677419355,62,2019-5
65,8,E,3,Engine 65,403.5,28,2019-5
67,13,E,7,Engine 67,299.02597402597405,77,2019-5
68,17,E,6,Engine 68,368.0151515151515,66,2019-5
74,11,E,3,Engine 74,307.9154929577465,71,2019-5
7,1,E,1,Engine 7,302.97435897435895,39,2019-5
70,20,E,7,Engine 70,0.0,0,2019-5
75,19,E,7,Engine 75,381.51428571428573,35,2019-5
79,27,E,7,Engine 79,339.37704918032784,61,2019-5
83,14,E,6,Engine 83,314.0777777777778,90,2019-5
112,37,L,15,Ladder 112,232.5,8,2019-5
88,18,E,7,Engine 88,303.2857142857143,63,2019-5
9,4,E,1,Engine 9,329.68831168831167,77,2019-5
92,17,E,6,Engine 92,345.42528735632186,87,2019-5
1,1,L,1,Ladder 1,355.6279069767442,43,2019-5
10,1,L,1,Ladder 10,318.1764705882353,51,2019-5
103,39,L,15,Ladder 103,287.7282608695652,92,2019-5
108,35,L,11,Ladder 108,301.3804347826087,92,2019-5
11,4,L,1,Ladder 11,346.0632911392405,158,2019-5
111,37,L,15,Ladder 111,261.06666666666666,15,2019-5
118,32,L,11,Ladder 118,273.3,20,2019-5
12,7,L,1,Ladder 12,320.8333333333333,18,2019-5
120,44,L,15,Ladder 120,283.0357142857143,56,2019-5
122,48,L,11,Ladder 122,316.51020408163265,49,2019-5
123,38,L,15,Ladder 123,299.76190476190476,84,2019-5
124,28,L,11,Ladder 124,272.2352941176471,51,2019-5
135,51,L,13,Ladder 135,304.43243243243245,37,2019-5
14,12,L,3,Ladder 14,324.21768707482994,147,2019-5
140,45,L,14,Ladder 140,261.25,48,2019-5
142,51,L,13,Ladder 142,303.44444444444446,18,2019-5
143,51,L,13,Ladder 143,323.2972972972973,74,2019-5
147,41,L,15,Ladder 147,310.8550724637681,138,2019-5
148,48,L,11,Ladder 148,273.29545454545456,44,2019-5
15,1,L,1,Ladder 15,348.8181818181818,44,2019-5
25,11,L,3,Ladder 25,320.8615384615385,65,2019-5
156,33,L,15,Ladder 156,322.7,20,2019-5
158,54,L,13,Ladder 158,355.5217391304348,23,2019-5
160,53,L,14,Ladder 160,361.9428571428571,35,2019-5
27,17,L,6,Ladder 27,298.4,5,2019-5
164,53,L,14,Ladder 164,327.0625,16,2019-5
174,58,L,15,Ladder 174,273.43636363636364,55,2019-5
176,44,L,15,Ladder 176,307.1621621621622,74,2019-5
18,4,L,1,Ladder 18,338.78231292517006,147,2019-5
20,2,L,1,Ladder 20,292.9056603773585,53,2019-5
29,14,L,6,Ladder 29,336.969696969697,33,2019-5
3,6,L,1,Ladder 3,289.44,50,2019-5
30,16,L,6,Ladder 30,291.7659574468085,47,2019-5
31,26,L,6,Ladder 31,307.6521739130435,46,2019-5
33,19,L,7,Ladder 33,357.2291666666667,48,2019-5
39,15,L,7,Ladder 39,372.5593220338983,59,2019-5
40,11,L,3,Ladder 40,311.1666666666667,66,2019-5
41,20,L,7,Ladder 41,286.5,2,2019-5
44,17,L,6,Ladder 44,363.42105263157896,38,2019-5
47,3,L,6,Ladder 47,430.58666666666664,75,2019-5
132,38,L,15,Ladder 132,294.3970588235294,68,2019-5
5,2,L,1,Ladder 5,357.968253968254,63,2019-5
53,20,L,7,Ladder 53,0.0,0,2019-5
55,14,L,6,Ladder 55,303.7125,80,2019-5
56,18,L,7,Ladder 56,314.64516129032256,31,2019-5
18,2,Q,1,Squad 18,298.75,28,2019-5
270,50,Q,13,Squad 270,304.4166666666667,48,2019-5
41,14,Q,6,Squad 41,229.88888888888889,45,2019-5
328,47,E,13,Engine 328,336.6458333333333,48,2019-5
134,47,L,13,Ladder 134,316.58,50,2019-5
33,6,E,1,Engine 33,285.93650793650795,63,2019-5
210,31,E,11,Engine 210,296.6,50,2019-5
313,53,E,14,Engine 313,394.84,25,2019-5
119,31,L,11,Ladder 119,254.08823529411765,34,2019-5
22,11,L,3,Ladder 22,355.9430894308943,123,2019-5
159,33,L,15,Ladder 159,319.61764705882354,34,2019-5
73,26,E,6,Engine 73,319.6185567010309,97,2019-5
330,42,E,8,Engine 330,252.0344827586207,29,2019-5
58,12,E,3,Engine 58,303.6637168141593,113,2019-5
274,52,E,14,Engine 274,321.3243243243243,37,2019-5
167,53,L,14,Ladder 167,334.14285714285717,21,2019-5
250,41,E,15,Engine 250,280.3478260869565,23,2019-5
252,37,Q,15,Squad 252,272.85714285714283,21,2019-5
281,41,E,15,Engine 281,246.9433962264151,53,2019-5
6,4,L,1,Ladder 6,272.3125,48,2019-5
153,33,L,15,Ladder 153,284.4,20,2019-5
276,33,E,15,Engine 276,269.2,60,2019-5
303,50,E,13,Engine 303,292.04761904761904,63,2019-5
133,50,L,13,Ladder 133,297.3333333333333,69,2019-5
138,46,L,14,Ladder 138,292.3333333333333,36,2019-5
255,41,E,15,Engine 255,283.875,24,2019-5
254,33,E,15,Engine 254,276.12,25,2019-5
170,58,L,15,Ladder 170,325.5432098765432,81,2019-5
157,41,L,15,Ladder 157,253.27272727272728,44,2019-5
3,7,E,1,Engine 3,427.05,40,2019-5
263,49,E,14,Engine 263,320.8,25,2019-5
207,31,E,11,Engine 207,277.1111111111111,27,2019-5
76,23,L,8,Ladder 76,339.95238095238096,21,2019-5
279,32,E,11,Engine 279,355.79411764705884,34,2019-5
127,50,L,13,Ladder 127,326.6875,64,2019-5
239,48,E,11,Engine 239,240.6875,32,2019-5
226,31,E,11,Engine 226,284.1449275362319,69,2019-5
26,12,L,3,Ladder 26,370.5933333333333,150,2019-5
86,22,L,8,Ladder 86,352.7391304347826,23,2019-5
8,22,Q,8,Squad 8,291.5806451612903,31,2019-5
1,48,Q,11,Squad 1,261.5882352941176,17,2019-5
82,23,L,8,Ladder 82,277.16279069767444,43,2019-5
154,49,L,14,Ladder 154,323.80357142857144,56,2019-5
251,53,E,14,Engine 251,339.969696969697,33,2019-5
292,46,E,14,Engine 292,368.9583333333333,48,2019-5
162,53,L,14,Ladder 162,328.6521739130435,46,2019-5
116,45,L,14,Ladder 116,345.92727272727274,55,2019-5
163,49,L,14,Ladder 163,380.85,60,2019-5
172,42,L,8,Ladder 172,285.5,22,2019-5
234,38,E,15,Engine 234,260.77358490566036,106,2019-5
288,46,Q,14,Squad 288,336.45238095238096,42,2019-5
128,45,L,14,Ladder 128,352.75925925925924,54,2019-5
168,42,L,8,Ladder 168,239.6,5,2019-5
259,45,E,14,Engine 259,318.84,25,2019-5
289,46,E,14,Engine 289,320.8135593220339,59,2019-5
76,11,E,3,Engine 76,327.57943925233644,107,2019-5
1,7,E,1,Engine 1,398.7027027027027,37,2019-5
24,7,L,1,Ladder 24,427.55,20,2019-5
91,12,E,3,Engine 91,343.1101694915254,118,2019-5
63,15,E,7,Engine 63,318.5740740740741,54,2019-5
317,54,E,13,Engine 317,294.48148148148147,54,2019-5
150,54,L,13,Ladder 150,335.5833333333333,72,2019-5
21,7,L,1,Ladder 21,395.05882352941177,17,2019-5
34,7,E,1,Engine 34,378.84615384615387,13,2019-5
54,9,E,3,Engine 54,405.82758620689657,29,2019-5
4,1,E,1,Engine 4,290.8636363636364,22,2019-5
13,10,L,3,Ladder 13,371.07462686567163,67,2019-5
35,12,E,3,Engine 35,362.0689655172414,145,2019-5
104,35,L,11,Ladder 104,265.9122807017544,57,2019-5
114,40,L,8,Ladder 114,303.1025641025641,78,2019-5
45,13,L,7,Ladder 45,268.6272727272727,110,2019-5
168,23,E,8,Engine 168,361.7692307692308,13,2019-5
280,38,E,15,Engine 280,290.688,125,2019-5
84,23,L,8,Ladder 84,306.06666666666666,15,2019-5
90,20,E,7,Engine 90,303.40625,32,2019-5
320,53,E,14,Engine 320,333.5121951219512,41,2019-5
262,49,E,14,Engine 262,406.4719101123595,89,2019-5
324,46,E,14,Engine 324,337.2089552238806,67,2019-5
151,50,L,13,Ladder 151,350.3333333333333,57,2019-5
42,26,L,6,Ladder 42,352.2368421052632,38,2019-5
153,21,E,8,Engine 153,259.40697674418607,86,2019-5
158,22,E,8,Engine 158,291.6808510638298,47,2019-5
166,22,E,8,Engine 166,271.1969696969697,66,2019-5
2,8,L,3,Ladder 2,326.39285714285717,28,2019-5
96,3,E,6,Engine 96,362.8787878787879,33,2019-5
24,2,E,1,Engine 24,253.11290322580646,62,2019-5
8,2,L,1,Ladder 8,343.02222222222224,45,2019-5
54,3,L,6,Ladder 54,351.7830188679245,106,2019-5
146,35,L,11,Ladder 146,308.8965517241379,29,2019-5
78,21,L,8,Ladder 78,295.80645161290323,31,2019-5
21,8,E,3,Engine 21,355.9,30,2019-5
7,8,L,3,Ladder 7,342.14285714285717,28,2019-5
165,54,L,13,Ladder 165,353.0857142857143,35,2019-5
306,53,E,14,Engine 306,325.4901960784314,51,2019-5
297,52,E,14,Engine 297,342.19354838709677,31,2019-5
37,11,E,3,Engine 37,315.57894736842104,114,2019-5
80,16,E,6,Engine 80,314.08,75,2019-5
307,49,E,14,Engine 307,347.6666666666667,39,2019-5
117,49,L,14,Ladder 117,366.6511627906977,43,2019-5
47,11,E,3,Engine 47,318.4741379310345,116,2019-5
161,21,E,8,Engine 161,232.45714285714286,35,2019-5
243,42,E,8,Engine 243,341.12,25,2019-5
149,42,L,8,Ladder 149,339.27272727272725,11,2019-5
105,57,L,11,Ladder 105,261.9047619047619,63,2019-5
81,21,L,8,Ladder 81,339.3478260869565,23,2019-5
242,42,E,8,Engine 242,278.6774193548387,31,2019-5
32,27,L,7,Ladder 32,340.27906976744185,43,2019-5
51,15,L,7,Ladder 51,368.78723404255317,47,2019-5
161,43,L,8,Ladder 161,318.0,34,2019-5
316,49,E,14,Engine 316,360.44897959183675,49,2019-5
61,15,L,7,Ladder 61,398.48387096774195,31,2019-5
49,17,L,6,Ladder 49,366.05882352941177,51,2019-5
59,19,L,7,Ladder 59,371.5438596491228,57,2019-5
241,40,E,8,Engine 241,253.53571428571428,28,2019-5
205,32,E,11,Engine 205,281.08620689655174,58,2019-5
224,32,E,11,Engine 224,351.9148936170213,47,2019-5
110,31,L,11,Ladder 110,323.5657894736842,76,2019-5
109,40,L,8,Ladder 109,297.25,20,2019-5
221,35,E,11,Engine 221,284.9555555555556,45,2019-5
314,54,E,13,Engine 314,335.0192307692308,52,2019-5
50,26,E,6,Engine 50,379.5632183908046,87,2019-5
19,26,L,6,Ladder 19,307.01785714285717,56,2019-5
290,39,E,15,Engine 290,313.22857142857146,70,2019-5
260,45,E,14,Engine 260,312.48,100,2019-5
162,23,E,8,Engine 162,374.3703703703704,27,2019-5
165,23,E,8,Engine 165,385.3,40,2019-5
106,28,L,11,Ladder 106,299.6933333333333,75,2019-5
312,49,E,14,Engine 312,368.6949152542373,59,2019-5
137,47,L,13,Ladder 137,251.69230769230768,13,2019-5
265,47,E,13,Engine 265,260.80357142857144,56,2019-5
121,47,L,13,Ladder 121,346.0875,80,2019-5
329,47,E,13,Engine 329,337.7692307692308,13,2019-5
66,15,E,7,Engine 66,315.5147058823529,68,2019-5
169,43,L,8,Ladder 169,326.5365853658537,41,2019-5
323,58,E,15,Engine 323,296.6521739130435,23,2019-5
101,32,L,11,Ladder 101,303.8292682926829,41,2019-5
166,43,L,8,Ladder 166,324.36,25,2019-5
331,51,E,13,Engine 331,431.05882352941177,17,2019-5
37,27,L,7,Ladder 37,347.76666666666665,90,2019-5
309,33,E,15,Engine 309,398.0,16,2019-5
321,33,E,15,Engine 321,349.175,40,2019-5
126,50,L,13,Ladder 126,259.47222222222223,72,2019-5
202,32,E,11,Engine 202,396.5833333333333,12,2019-5
107,39,L,15,Ladder 107,280.1693548387097,124,2019-5
233,44,E,15,Engine 233,251.12,25,2019-5
85,23,L,8,Ladder 85,340.1111111111111,36,2019-5
305,50,E,13,Engine 305,347.7368421052632,38,2019-5
319,46,E,14,Engine 319,335.6511627906977,43,2019-5
